Catalyst,SMR_VSA9,SpMax_A,ATSC3dv,BCUTse-1l,BCUTZ-1l,MATS5c,BCUTm-1l,MATS5se,C3SP3,NsssCH,ATSC5c,MATS6c,ATS7are,ATS8i,PEOE_VSA6,MAXaaaC,AATSC6c,MINssO,ATSC6c,GATS3v,BalabanJ,AATSC7Z,AATS7se,ETA_dEpsilon_C,GGI6,SaaaC,ATS7se,ATS6p,MATS7Z,ATSC8Z,GATS1d,MATS2p,GATS7p,ATSC4v,SIC4,MATS7pe,MATS2i,ATSC8m,AATSC4v,MINaaaC,AATS7p,GATS6are,MATS4p,AATSC2i,GATS5pe,AATS3are,GGI5,ETA_dEpsilon_D,AATS3pe,MATS8se,AATSC6Z,ATS6Z,nHeavyAtom,MATS7se,AATS3s,SpDiam_A,SpAbs_Dzpe,GATS2dv,AATSC2p,GATS5c,MATS3v,AATSC2c,MATS4v,ATS3are,AATS3m,RPCG,ETA_shape_y,ATSC2p,ATS4p,ATSC6se,GATS6Z,ZMIC3,AETA_beta_s,AATSC5i,Xpc-6dv,ATS7v,GATS5d,AXp-6dv,SsOH,AATS0s,nBondsKS,MDEC-33,ATS6m,BCUTc-1l,ATS3p,MATS3p,MATS6s,AATSC5se,AATSC8are,ATSC2Z,AATSC0s,GATS5s,MIC2,MATS8are,MATS8pe,ATSC0d,MATS6m,AATSC8Z,AATSC0c,AETA_beta_ns_d
O=P1(O)OC2=C(C3=CC(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=CC(C5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5)=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC(C9=CC(C(F)(F)F)=CC(C(F)(F)F)=C9)=CC(C%10=CC(C(F)(F)F)=CC(C(F)(F)F)=C%10)=C8)=CC%11=C7C=CC=C%11,89.38734455032575,2.6154530428049165,-38.94071353446071,2.3844377559313616,5.638743133417643,-0.1434978696341378,11.649902220523554,-0.0210353750624405,0,0,-1.341233099159516,0.1408304436316103,3231.5880000000006,73180.35191839359,48.53093654769288,-0.0064107016689838,0.0036063053137642,5.840574219555341,1.5651365061736704,1.142043126181763,0.99823644283792,-1.6292329471051714,8.258778309978771,-0.2317050597949475,3.069750566893424,-0.1168823146098614,3889.884584000001,712.0199404456979,-0.1963522525078005,277.6683687180867,1.2549006026182723,0.1908358560287588,0.918500327223294,1542.4949022174162,0.723790565430071,-0.1295148027253947,0.4605653458988354,1505.9870521159226,4.284708061715045,-0.0520304556359472,1.6186563863550425,0.6469357397923293,0.1374604915295873,2.5678175439030118,0.6356910052596773,6.743092783505156,9.042222222222222,0.0076423614515586,6.870556701030928,0.0228156999241432,-0.8714222553027593,14024.0,93,-0.1156291225263112,4.928103743300383,5.191604770788636,1502.037073769103,0.4348267612920924,0.0607606804283011,1.1869930639006234,-0.1585126728664198,0.0047728931869697,0.1111062012530096,1962.24,113.85338441105702,0.0861157852377297,0.3398843930635838,13.671153096367757,574.4902198563759,29.656414712577256,1.0476808895688352,167.5168980041666,0.6344086021505376,-0.5389411977177848,12.821715331507848,113853.42111286812,1.3250629802989085,0.010772373842815,11.97825960177553,15.38422092106611,103,62.065663854438114,55901.660369327714,-0.4382930426319639,526.787092387094,-0.1043555855486312,0.2946991734915923,-0.0060125269078133,0.0220287561625027,237.8164471916149,6.965737706172464,0.6534882577663552,42.95112566668405,0.0454153872445382,0.0543252552943547,118.33606557377048,-0.0918760065989036,0.5833369090716107,0.0256074270645467,0.0
O=P1(O)OC2=C(C3=CC(C4=CC=C(OC)C=C4)=CC(C5=CC=C(OC)C=C5)=C3)C=C6C(C=CC=C6)=C2C7=C(O1)C(C8=CC(C9=CC=C(OC)C=C9)=CC(C%10=CC=C(OC)C=C%10)=C8)=CC%11=C7C=CC=C%11,112.38539188346137,2.6142399882434013,-67.9015005566765,2.3844634072236213,5.638769380330118,0.0212757284231002,11.64992882251563,0.0256955691661701,0,0,0.1446047313604456,0.0784430619679234,2453.5080000000003,66068.75188029514,97.0618730953858,0.9112031436643636,0.0015103510339556,5.512058029515138,0.5527884784277787,0.9164267513509974,0.9277715023178436,-1.0293917115685058,7.711206906329113,-0.0496613190730838,2.553832199546485,3.4851754686711414,3045.9267279999995,646.774781055658,-0.1322823110740844,-142.5484764542936,0.6445685517549296,0.1512916351691702,1.088791412010852,-1243.9895398846838,0.7759426848422523,-0.1687752764336502,0.2059459364327827,-684.7312723628274,-4.092070854883828,0.8313845906712072,1.7668442067200836,0.9503129345162984,-0.0253674498136623,0.2849141032987204,0.7284213913766067,6.131406844106464,4.458888888888888,0.0069427191166321,6.281520912547529,-0.0444391902832937,0.4712168687464997,8316.0,69,-0.1478275298266372,2.9466428828490514,5.187563209720027,950.5694129556492,0.9313186313203342,0.0439483073874212,0.776544172952346,-0.005937255396342,0.0028451113726695,-0.0791305423080298,1612.56,86.49047607425095,0.1201754481505076,0.3564356435643565,9.009403014421366,535.3999241169801,-0.4759050660203088,1.004407484326603,73.26611360231456,0.6231884057971014,0.0953884164753976,10.02380859635494,96414.55590456512,1.0754982350811717,0.0122850589730439,12.126419323986198,3.633893344376794,95,48.74767057872468,31390.337301631997,-0.5299005452227136,482.830716753886,0.0299897884210846,0.0926502268212876,0.0017392293791421,-0.0035497641686007,77.68267159125891,0.8176285381667384,0.8456073798190005,37.69763448550427,-0.0339089913515772,-0.0322796450776885,73.51754385964912,0.0626380054931536,-0.3210551271493099,0.0192541060492167,0.0289855072463768
O=P1(O)OC2=C(C3=CC(C4=C(C)C=C(C)C=C4C)=CC(C5=C(C)C=C(C)C=C5C)=C3)C=C6C(CCCC6)=C2C7=C(O1)C(C8=CC(C9=C(C)C=C(C)C=C9C)=CC(C%10=C(C)C=C(C)C=C%10C)=C8)=CC%11=C7CCCC%11,89.38734455032575,2.616263087104374,47.08722794076234,2.3993423508878062,5.653611458076252,-0.0586765557596346,11.664746977921078,-0.0240899103783907,0,0,-0.2163839026331628,0.0963097436300425,3195.196,98888.7728622117,70.78474251448087,,0.000735331942593,6.738161742594325,0.4441404933262246,1.028287193130707,0.9749350677698828,-1.366968967672632,7.546642550943398,-0.0220382614828528,3.526893424036281,0.0,3999.7205520000007,850.3519292377998,-0.1823710616921459,-19.65840111089073,0.6542115791651995,0.204427341260162,1.2564541670732217,1770.6973377723798,0.7295596018095628,-0.1820174667262097,0.2432543255279231,-106.74641276688492,3.9880570670549096,,1.7071245206444985,1.1249018810979008,0.0689722178985547,0.3367119235433425,1.1809250464127392,5.879206798866857,4.431111111111111,0.0059360730593607,6.033144475920681,-0.0066116841943789,2.065138710258004,9488.0,73,-0.1497487099149142,2.4744109863719563,5.193602572759167,1017.8793899415638,0.8590813784602311,0.0591180659539293,1.4229355269596948,-0.0399939107590795,0.0031017708820356,0.0721463593751549,2075.3600000000006,72.02514798733142,0.1575402845208902,0.4403669724770642,16.139232005422713,709.836515930222,1.4480129103352448,0.847258254484461,78.6134900906897,0.589041095890411,-0.3718953413221986,16.77582415804859,120385.08017911602,0.9464772535932688,0.0151565973002147,12.43542294836653,2.7991976301491315,127,78.69699330403348,34841.73252182398,-0.438242910273689,619.3927722343759,-0.0247495408142129,0.1532903788472323,-0.0007837721837249,0.0007006380705736,489.0424518944655,0.5986748156996489,1.10364863612644,34.543904839409414,0.011936872707959,0.0155219738189578,102.09154929577464,0.2785932402469772,-0.0300587172949399,0.0076350732010848,0.0
O=P1(O)OC2=C(C3=C(C(C)C)C=C(C4=CC=C(C(C)(C)C)C=C4)C=C3C(C)C)C=C5C(C=CC=C5)=[C@]2[C@]6=C(O1)C(C7=C(C(C)C)C=C(C8=CC=C(C(C)(C)C)C=C8)C=C7C(C)C)=CC9=C6C=CC=C9,67.13353858353777,2.6285655594605477,198.6456263727146,2.384100503790748,5.638404370966952,0.0660431995317175,11.64956275350116,0.0896753140502709,4,4,0.2542873311028905,0.0047828138327203,3641.2040000000006,109287.74536255098,218.25966216490093,1.0035046397704748,3.860661425487723e-05,6.6442910495383725,0.0203842923265751,1.034493649553785,1.0742242976596317,-0.652679501835559,7.4524884781906255,-0.0228966495982203,4.287528344671201,3.8408479706143512,4613.090367999997,854.3177686909399,-0.0864056699451963,-858.96870405377,0.8136173957613062,0.2005630885608165,1.296275604944327,3421.232769798068,0.7282222774855521,-0.0797683111595293,0.2399046823957214,-4026.571672479736,7.535754999555216,0.9169193455367004,1.543268638104147,1.4841528551520833,0.1229562670377086,0.3314466866571651,0.9329202693113696,5.837352112676058,5.917222222222222,0.0063077984817115,5.983929577464789,-0.0313816542330827,0.1892531171831737,9886.0,69,-0.0801037311912057,2.4700168086709566,5.221177740720499,978.1818894357988,0.80524760369016,0.0581974765487883,1.2506131994237288,-0.0276123825767069,0.0033022193942783,0.1364345791814531,2072.2600000000007,67.65242491698027,0.1556553433124448,0.3786407766990291,15.189541379233756,685.4883227859937,-0.5229922867044854,1.0875065250143454,66.87114021378095,0.5797101449275363,-0.0184217017103743,15.62186350306889,122199.66144994884,1.2199757130139617,0.014006093956989,12.3045538106541,2.8546695421341304,123,62.59965817662262,36206.022560776,-0.4382243668774517,598.1769899028657,-0.0144259524863753,0.0207337053427441,0.0029952566023865,-0.0002870869612953,468.8991808443605,0.6304273900146881,0.8501994415865122,35.95558791176231,-0.0047878113149611,-0.0097667994124064,102.64492753623188,0.0231950187595413,-1.2201260000763778,0.0080719458471832,0.0
O=P1(O)OC2=C(C3=C(C=CC=C4)C4=C(C5=CC(C=CC=C6)=C6C=C5)C7=C3C=CC=C7)C=C8C(C=CC=C8)=[C@]2[C@]9=C(O1)C(C%10=C(C=CC=C%11)C%11=C(C%12=CC=C(C=CC=C%13)C%13=C%12)C%14=C%10C=CC=C%14)=CC%15=C9C=CC=C%15,67.13353858353777,2.6455941198411885,92.19180070601028,2.372688780072032,5.626778299157595,0.0755284173101651,11.637824433516348,0.0402348347846021,0,0,0.2899133619523897,-0.029216429933684,2971.456,75975.67693157317,218.3892144646179,1.1791706401002264,-0.0002974703226869,6.6971014976834855,-0.1314818826276109,0.8222273332679962,0.8010122792023687,-0.2885075576382686,7.539845858012168,-0.0233108950386436,3.8238548752834474,16.55091101994726,3717.1440079999993,823.820267662074,-0.040506505974968,-521.9827639273624,0.5763930318577737,-0.0171990614816273,1.2186682364998742,287.2997385030506,0.8313648665165229,-0.0203999001584272,0.0159172721416278,-2451.265000281672,0.8759138368995445,0.8732094079130378,1.789431783623134,1.4428528277856143,0.0243089214893953,0.0211039569396021,0.9763085059237652,5.969627118644069,3.7088888888888887,0.0059360730593607,6.135322033898305,-0.0931832313360239,-0.1437741372562946,10252.0,73,-0.0454676520190023,2.724182185952431,5.265460535252578,965.9934125375166,0.7336835083452151,-0.0048530360819071,1.214364416768397,0.0777223451377972,0.0034707397457588,0.0170749759531015,1761.0400000000002,87.31437407297626,0.1559267071066766,0.3853211009174311,-1.033696685446223,630.1905173683759,-1.1130001177285114,1.0613965320997911,80.32180209154151,0.6164383561643836,-0.0823599354053573,14.9916437120778,118904.51439644188,1.1904987819803354,0.0116616891503165,12.457739539251914,3.4067978278075928,93,70.1232247942773,38697.59698477599,-0.4382230550059201,566.8721849640739,0.0757091724122427,-0.0521435216514474,0.0014996787089355,-0.0053547743055555,-12.320406278855092,0.6878168328873682,0.8742017542954714,34.71225134334248,-0.0846248631045349,-0.0892420099303643,73.51754385964911,-0.0210868792681607,-1.0194975857956297,0.0101816109415868,0.0
O=P1(O)OC2=[C@]([C@]3=C(Cl)C=C(Cl)C=C3Cl)C=C4C(CCCC4)=[C@]2[C@]5=C(O1)C(C6=C(Cl)C=C(Cl)C=C6Cl)=CC7=C5CCCC7,44.87973261674978,2.619307448735372,117.8318312190366,2.403265176340482,5.658365234542214,0.1539123980284907,11.669650837300829,0.0279337370986481,0,0,0.4706758682999828,-0.1741029422266365,1728.9540000000002,44806.64372476305,69.60563934139509,,-0.0026227590863046,6.031698764382296,-0.5979890716774532,0.8169143506164057,1.3279600819751147,-2.918232833384349,8.123875688888889,-0.1216687016687017,2.8246712018140583,0.0,2193.446436,458.44632085079206,-0.1393168013482774,-805.3131313131313,0.7939739413680781,0.0782377151566667,1.44688307345019,1395.6555430986325,0.8796781426043216,0.0547397350175951,0.077922113473026,-3747.3911601810064,7.42369969733315,,1.810603952774422,1.6090028429491792,0.1628122664315688,0.1015704304532804,0.9347061762085952,6.095955801104971,2.875555555555556,0.0127806302224907,6.336209944751383,-0.2391859083211595,0.8267845923348317,7648.0,43,0.1250945306354934,2.447547916240365,5.198120333360594,390.18423066775017,0.6268146840233371,0.0290938477186503,1.3492541545276202,0.1246198285521638,0.0068169507675025,0.1416867491625614,1103.3679999999997,111.08542256092817,0.2410071572676671,0.3978947368421052,3.753106355705894,375.360655718678,-4.9243692148760365,0.6675146916653784,52.981255455856655,0.6395348837209303,-0.0464476456710243,11.597531700472471,64361.11680734651,1.1702315431395516,0.0165601445242318,11.30123530276308,3.567610403301419,59,40.011785110640695,29913.83992104,-0.4381653394417114,343.689524954376,0.0896776659475297,-0.1206426836526719,0.0028838797683507,-0.0303832732923641,154.0523415977961,1.0179852053988223,0.9988325961259829,49.52784595744343,-0.2910876896454204,-0.2918499542394908,51.16666666666667,0.0395949990580608,-2.815780179416543,0.0150644156426171,0.0697674418604651
O=P1(O)OC2=C(C3=CC=C(C)C=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=C(C)C=C6)=CC7=C5C=CC=C7,44.87973261674978,2.6090063234136576,47.800684799382736,2.3847848807578225,5.639093960730831,0.0560956680192601,11.6502550066768,-0.0058159632458815,0,0,0.1662154420293483,0.0213237795498983,1387.136,35252.88955120681,108.1887760787798,1.0008029602005073,0.0003378816623232,5.998480305702528,0.0662248058153538,0.9231516894841152,1.2867159321891748,-2.676446889013453,7.747239426008968,-0.0437896825396825,1.9073015873015875,3.837385293878801,1727.634392,369.3063612050941,-0.317355443996037,-401.734375,0.71010919337795,0.0662327453054066,1.3386606091094684,435.2868218787486,0.8919016275928987,-0.2110473102903167,0.1290259912899109,-1877.5690071636373,2.4732205788565262,0.9178896867388932,1.6762160533001926,1.6236252854322202,0.0497231257650021,0.1796970776424295,1.126050651216805,6.074838709677419,2.5422222222222226,0.0118376068376068,6.228645161290323,-0.2203252569140898,-1.0432876275510203,5060.0,39,-0.1813482336312188,2.90803132881986,5.174348659962375,327.95946106741224,0.7116471872728544,0.0216982423738818,1.4337864421858049,-0.0197186499034619,0.0068538679876655,0.0473033565422278,941.6,88.17833403566452,0.2308674231562197,0.3620689655172414,2.538694357744176,308.136921578678,-1.722365983398432,1.3011976444120954,39.716917186688704,0.6153846153846154,0.0901801525885708,7.041963793969664,50278.25795582632,1.2531338706669706,0.0128938701377589,11.134187242798356,3.960719741893385,53,26.194851569837414,19128.755897632,-0.4381566292972049,287.65042884648994,0.0058666273114149,-0.0039373568716616,-0.0003581331114743,-0.0258195980674341,97.67578125,1.0789449767647783,0.9933894427517952,39.3173463469377,-0.2664800222246117,-0.2912411160692189,44.359375,-0.1206683827199475,-1.7619928728070176,0.0158452989786627,0.0
O=P1(O)OC2=C(C3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C6C(C=CC=C6)=C2C7=C(O1)[C@@]([C@@]8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)=CC%11=C7C=CC=C%11,44.87973261674978,2.633487989328263,71.93324079582258,2.376085742175606,5.63022809412545,0.0845404175197573,11.641301579029337,0.0288282032076252,0,0,0.2890578761267726,-0.0155417242573054,2087.556,52520.670730726924,145.59280964307868,1.0658626857398574,-0.0002036006269794,6.421938539304611,-0.0614873893477868,0.8261057216589568,1.02957923201301,-0.6593332736694522,7.6720413923303825,-0.0326102195166942,2.661405895691609,12.092630931796627,2600.822032,572.079188343886,-0.0868944910261347,-656.5449137418204,0.6194253291055986,-0.010097305813459,1.3109033408356037,291.21992186853714,0.8445874619553638,-0.0753948658771355,0.0355119903556075,-3069.338645787843,1.2552582839161084,0.8959472894095912,1.8148990132779497,1.561795985136751,0.0324350608766311,0.0476700817833078,1.0093643220137878,6.02521327014218,2.681111111111111,0.0084090379687863,6.187535545023696,-0.1327517092853818,-0.1267536274135158,7612.0,53,-0.098674772430685,2.811323698632809,5.23346107949838,515.026966499265,0.6964791958249729,-0.0030315118609518,1.2823171233636983,0.0718300602100381,0.0050508849699033,0.0247467754821301,1271.32,90.11641563757344,0.1951123129940878,0.379746835443038,-0.4638213147256334,443.536067539282,-1.527987345330155,1.0975135059358618,61.89478887114461,0.6226415094339622,-0.0864979188968585,10.910517488814085,82704.76290702917,1.212369881891297,0.0119085396779777,11.899062736205597,3.733569879851748,67,48.32110738155618,28941.960906776,-0.4381893302938522,404.970263805282,0.0707219045158307,-0.0636387954029954,0.0014150952800171,-0.0096408894867772,-0.9738251041048044,0.8747874376045026,0.9043330933876004,36.37196858516431,-0.121972374477945,-0.131411031612443,54.012195121951216,-0.016894942494692,-1.8651844140392624,0.0131002598945045,0.0
O=P1(O)OC2=C(C3=C(C=CC4=CC=CC(C=C5)=C46)C6=C5C=C3)C=C7C(C=CC=C7)=C2C8=C(O1)C(C9=CC=C(C=C%10)C%11=C9C=CC%12=CC=CC%10=C%11%12)=CC%13=C8C=CC=C%13,44.87973261674978,2.6338919105907097,35.70572014235255,2.3655945352093832,5.619618309589392,0.0461203639527439,11.630630605911003,0.0091885373754052,0,0,0.1624691833306063,-0.0195062854793677,1884.196,47558.44782366016,157.72554378000189,1.2014710464942715,-0.0002428099122705,6.41948823184258,-0.0713861142075495,0.8159305429124181,0.8810705359912423,-0.9180310136626796,7.682627436065574,-0.0308882973479246,2.5243537414965984,17.531089475139126,2343.201368,534.8922087123759,-0.1250231527040064,-305.39859383450505,0.5909434480863052,0.0052036010906438,1.305434770353637,-706.2545248736045,0.9285096388090376,-0.0779312060746478,0.055195083558538,-1423.864312554347,-2.7588067377875176,0.9012940088544346,1.8158187178682912,1.5708669563871656,-0.0293573740848364,0.0727742791941736,1.0667228092690948,6.042096069868995,3.000555555555556,0.0077636620286348,6.211222707423581,-0.1591981751109343,-0.1808883639989257,6956.0,57,-0.1039594523664925,2.83391737200568,5.240538346390016,612.6592090375514,0.6871816357081836,0.0015217588144577,1.2887364910311334,0.0613844499909824,0.0046945653182963,-0.0554770456500647,1383.64,93.31522209400876,0.195157270858147,0.4235294117647059,0.2510902043855261,493.041124879886,-1.3128962225527376,1.1802911486462455,54.58176320180631,0.631578947368421,-0.1369277158324701,12.934412850990215,75664.67818654954,1.1510868401327763,0.0118853156322374,11.916206664841225,3.689114433243656,71,56.88087877578558,26275.101488204,-0.4381929377822218,453.157615235584,0.0627014058866479,-0.023448876980487,0.0004301295739077,-0.0126175331260139,8.144402379664658,0.8341254649959293,0.9338695043907858,37.02576328177094,-0.1670322987703364,-0.174128197222655,58.709302325581405,-0.0231926933231853,-0.9543706057328284,0.0124477780522284,0.0
O=P1(O)OC2=C(C3=C(C4=CC(C=CC=C5)=C5C=C4)C=CC=C3)C=C6C(CCCC6)=C2C7=C(O1)C(C8=CC=CC=C8C9=CC=C(C=CC=C%10)C%10=C9)=CC%11=C7CCCC%11,67.13353858353777,2.6174833436030784,109.16736339282504,2.3957306297247,5.649818144571484,0.0626441664129861,11.660860883244911,0.026698183546333,0,0,0.2137925265544741,0.0024335852807771,2406.504,67351.48372296485,121.32734136923226,1.18282767915241,2.6705337199857567e-05,6.473408516955977,0.009186635996751,0.8717372992044493,0.9412232657875748,-1.72328869704963,7.616709010101011,-0.0297577962254765,2.4917006802721087,4.69091016893352,3016.216768,601.775577538074,-0.2218204128888736,-756.1566014160768,0.661037037037037,0.0098838008644099,1.366618305623397,10.54349501331663,0.8742601841041769,-0.1723260066108599,0.0406383493269287,-3560.5389365871724,0.0371249824412557,1.1626274053143502,1.6680574849691214,1.660185989137472,0.0114534755207695,0.0561893105927084,1.088373101711971,5.874037735849056,3.097777777777778,0.0077636620286348,6.018471698113208,-0.1482867714704227,-0.5279825266604032,7516.0,57,-0.1559832631954399,2.485200714341176,5.19466033519814,679.0654057161273,0.7214697806409266,0.0029815701753959,1.3793909643704936,0.0853752867476116,0.0040653421116372,0.000690256461723,1556.62,74.38052844350187,0.1826266204722146,0.3529411764705882,0.5635167631498286,487.386757796866,-1.5926255210328877,1.2299842814735205,52.386188494122095,0.6140350877192983,-0.0321658685793088,11.21289015340152,87242.12300148065,1.2326173633440514,0.0143981482470289,11.91936970815842,3.26686459334534,85,41.20019062098133,27977.878456396,-0.4382118673352058,455.073739822262,0.0799560756528078,-0.0566308749222391,0.0011542838591503,-0.0118271939859145,57.32069970845481,0.7767464012400589,0.9621641014138878,37.20837712956654,-0.1631535803534985,-0.1782273471912131,62.5,-0.0668036919043503,-1.710761541665332,0.0109736598962865,0.0
O=P1(O)OC2=C(C3=C(OC)C=CC=C3OC)C=C4C(C=CC=C4)=C2C5=C(O1)[C@@]([C@@]6=C(OC)C=CC=C6OC)=CC7=C5C=CC=C7,67.87777994988541,2.620276279600468,55.79862745628514,2.3847468748228287,5.63910751421185,0.1425774313423818,11.650294392464769,0.0707026303723405,0,0,0.9664362465959876,-0.2526415983959643,1934.916,46442.02846305329,60.6636706846161,0.868321942974721,-0.0072256835567505,5.770117864759612,-1.965385927436141,0.7955031050324807,1.347507693908602,-0.5375673965568204,8.000293591973247,-0.0794447001073784,2.667936507936508,3.331383744855968,2392.0877840000007,454.591306835282,-0.0618272507675617,-913.6815193571948,0.571489024067707,0.2316364036535674,1.2267933679311822,-141.50689819283687,0.8410889626364603,0.155618839318649,0.3180670782187966,-4262.969371677191,-0.7370150947543587,0.7973699294532628,1.57508536056395,1.3665704778676802,0.0115509557383763,0.4466257288481076,0.9116437695515368,6.358282208588958,3.0144444444444445,0.0115619967793879,6.501018404907975,-0.1359470641701747,0.0167791002449189,6752.0,45,0.1933270361484328,3.1879370850059336,5.200291025210063,399.1467977148005,0.8229543775661546,0.0731308524054135,1.0052415329096127,0.1050609191605026,0.0034753882130047,-0.0146274938732722,1036.4,101.04226404618404,0.1447032409238601,0.3692307692307692,9.726403369919996,351.525989474792,-5.345164399561726,1.0811955463526248,47.18333695504359,0.6444444444444445,-0.0697538988905576,8.127202506673108,64835.53685166927,1.2237581422546888,0.0119291876095748,11.42694853867473,4.216778635631516,63,35.7142453044307,25495.204424199997,-0.5299328804097967,303.65464907048994,0.0903423173351498,-0.1487786971897186,0.0069248352280607,-0.0178098186426985,109.82542001460922,1.131610048556509,0.8922853638715547,40.7438363243708,-0.1221882028761621,-0.1312236503774639,51.0945945945946,0.0008305235530399,-3.025435494560248,0.0286005297727167,0.0444444444444444
O=P1(O)OC2=C(C3=CC=CC=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC=CC=C6)=CC7=C5C=CC=C7,44.87973261674978,2.6082491572251736,62.004286490215975,2.3848524458390887,5.639162088008982,0.0516996693371856,11.65032341992658,-0.0425909553421516,0,0,0.1533398248163555,0.0254813309741001,1314.716,31401.81531770036,109.19460723230902,0.998630060048711,0.0004472008307074,5.949124858276644,0.0849681578344088,0.8447829166436578,1.307960383961498,-2.854866977362765,7.765912341232227,-0.0468013468013467,1.6689342403628116,3.829289493575209,1638.6075039999998,355.9236725850941,-0.3389726285418728,-468.31866825208095,0.7105398899587343,-0.0190614400584017,1.3166900786643128,331.5978833354845,0.8991512530158887,-0.2476203019528224,0.0341398256511042,-2198.92840361782,2.181565021943977,0.9160146867388932,1.662489187524365,1.5736833021950465,0.0481878908073204,0.0471611004918658,1.1743154010260852,6.083636363636364,2.3199999999999994,0.0125651967757229,6.234055944055947,-0.1749828283860013,-1.3756555479066268,4904.0,37,-0.2077657964163458,2.917407695185472,5.172527179634516,289.2700159133222,0.6703739888439977,-0.0063100224858626,1.4264177449738258,0.0694118156072755,0.0074381323232687,0.0429115056054853,869.96,90.55499644425176,0.23498991842057,0.3272727272727272,-0.6625523610155809,283.41259799988603,-1.9422647841854948,1.326556543837357,46.28462148371203,0.6216216216216216,-0.0203226468085982,6.667960971326943,47057.55993108499,1.3723089945711886,0.0125550497048855,11.04595679012346,4.205698412510708,47,24.31470707006488,18527.485237632,-0.4381500173586602,264.91074874588594,0.0690065206710396,-0.0208642290232782,-0.0028262566031562,-0.0217522277400853,-0.8049940546967157,1.1545490931305786,1.020491515127165,35.7629171209671,-0.2118904263888787,-0.2390974507981228,37.60344827586208,-0.1604310501056649,-2.29567974633373,0.0175501362610124,0.0
O=P1(O)OC2=C(C3=CC(C)=C(OC(C)C)C(C)=C3)C=C4C(C=CC=C4)=C2C5=C(O1)C(C6=CC(C)=C(OC(C)C)C(C)=C6)=CC7=C5C=CC=C7,56.37875628331759,2.613241893907273,38.13929583904896,2.3846157888061765,5.638935223817038,0.0144133814662237,11.650101570103548,-0.0232243101074637,0,2,0.0666811130911518,0.0179032745023482,2228.128,42281.096745479656,48.53093654769288,0.9672642296455638,0.0003056329262691,6.15168675805262,0.1063602583416708,0.8922135330736048,1.2439078604010478,1.501002718014212,7.533700625994695,-0.0515361262902246,2.3121995464852607,3.7059185402699537,2840.205136,531.3450050247519,0.1792070340179694,-544.3723456790123,0.7201408867828735,0.1533929961889966,0.8202643214387627,2119.3528811427404,0.8082398244986444,0.0270765668375112,0.1913031379730038,-2590.2669083854685,8.477411524570961,0.8856950404894129,1.3416915405136207,0.9888430131750438,0.1861024024655472,0.2667841307928749,0.9185861765418838,6.1817840375586846,3.000555555555556,0.0097959183673468,6.310619718309859,-0.0399583014328411,-0.2957258407833122,6390.0,49,-0.0187682190256042,2.8986456461678176,5.184771319146066,521.122279247768,0.7479512733528748,0.0472821545517736,1.024035810043763,0.0510110430405853,0.0050296323246046,0.1587157357131368,1316.7199999999998,81.48217436398123,0.1740706160089982,0.4166666666666667,7.896119810146192,411.2360047922621,-0.3007248503703683,1.1205994380617603,47.77672553285425,0.6122448979591837,-0.2164693572463101,9.686750534166258,65440.99998683133,1.3505572523993985,0.0126411100826983,11.510797537666225,3.518363668309371,79,41.00949140557311,23249.156187632005,-0.5244286328338382,361.84986549728205,0.0792773776533683,0.0338200735207003,-0.0015377408687531,-0.0014950033037732,324.75209876543187,0.9234581084730008,0.9109254868654484,38.92573717905056,-0.0143461419342185,-0.0111269179661294,65.65555555555557,-0.0369523219608563,-1.916804034081029,0.01707134224128,0.0204081632653061
